LipidClass,Lipid_Name,tail_length1,tail_length2,saturation_num1,saturation_num2,EmpiricalFormula,mz,mz_13C,ratio_12Cto13C
AsPC,AsPC807,10,18,6,3,AsO9PNC40H63,808.353464112,809.356835821287,2.1663924770040857
AsPC,AsPC835,12,18,6,3,AsO9PNC42H67,836.384764252,837.3881387845896,2.064232057386339
AsPC,AsPC863,14,18,6,3,AsO9PNC44H71,864.416064392,865.419441493607,1.9712728790991472
AsPC,AsPC891,16,18,6,3,AsO9PNC46H75,892.447364532,893.4507439812126,1.8863254233564624
AsPC,AsPC919,18,18,6,3,AsO9PNC48H79,920.478664672,921.4820462748477,1.808396739011845
AsPC,AsPC947,20,18,6,3,AsO9PNC50H83,948.509964812,949.5133483975985,1.7366514500027632
AsPC,AsPC975,22,18,6,3,AsO9PNC52H87,976.541264952,977.5446503690279,1.6703816904146314
AsPC,AsPC1003,24,18,6,3,AsO9PNC54H91,1004.572565092,1005.5759522058219,1.608983670104408
AsPC,AsPC847,10,20,0,3,AsO9PNC42H79,848.478664672,849.4820499498252,2.056589410965582
AsPC,AsPC875,12,20,0,3,AsO9PNC44H83,876.509964812,877.5133521675756,1.964301918278866
AsPC,AsPC903,14,20,0,3,AsO9PNC46H87,904.541264952,905.5446542068603,1.879941339685669
AsPC,AsPC931,16,20,0,3,AsO9PNC48H91,932.572565092,933.5759560897261,1.8025284230245342
AsPC,AsPC959,18,20,0,3,AsO9PNC50H95,960.603865232,961.6072578347321,1.7312388329370654
AsPC,AsPC987,20,20,0,3,AsO9PNC52H99,988.635165372,989.6385594576128,1.6653736817431029
AsPC,AsPC1015,22,20,0,3,AsO9PNC54H103,1016.666465512,1017.6698609717963,1.6043365407033794
AsPC,AsPC1043,24,20,0,3,AsO9PNC56H107,1044.697765652,1045.7011623888113,1.5476153278739504
AsPC,AsPC845,10,20,1,3,AsO9PNC42H77,846.463014602,847.4663980944814,2.0578592529065087
AsPC,AsPC873,12,20,1,3,AsO9PNC44H81,874.494314742,875.49770039362,1.9654603192816564
AsPC,AsPC901,14,20,1,3,AsO9PNC46H85,902.525614882,903.5290025071974,1.8810023510613179
AsPC,AsPC929,16,20,1,3,AsO9PNC48H89,930.556915022,931.5603044581496,1.8035038294095553
AsPC,AsPC957,18,20,1,3,AsO9PNC50H93,958.588215162,959.5916062657818,1.7321385915789924
AsPC,AsPC985,20,20,1,3,AsO9PNC52H97,986.619515302,987.6229079464601,1.666206263448209
AsPC,AsPC1013,22,20,1,3,AsO9PNC54H101,1014.650815442,1015.6542095141501,1.6051091972029217
AsPC,AsPC1041,24,20,1,3,AsO9PNC56H105,1042.682115582,1043.6855109808414,1.5483343034905197
AsPC,AsPC843,10,20,2,3,AsO9PNC42H75,844.447364532,845.45074623693165,2.0591306639450875
AsPC,AsPC871,12,20,2,3,AsO9PNC44H79,872.478664672,873.4820486176535,1.9666200873703177
AsPC,AsPC899,14,20,2,3,AsO9PNC46H83,900.509964812,901.5133508056941,1.8820645607518582
AsPC,AsPC927,16,20,2,3,AsO9PNC48H87,928.541264952,929.5446528248822,1.8044802920139678
AsPC,AsPC955,18,20,2,3,AsO9PNC50H91,956.572565092,957.5759546952727,1.7330392859515245
AsPC,AsPC983,20,20,2,3,AsO9PNC52H95,984.603865232,985.6072564338657,1.6670396780462924
AsPC,AsPC1011,22,20,2,3,AsO9PNC54H99,1012.635165372,1013.6385580551666,1.6058825982915297
AsPC,AsPC1039,24,20,2,3,AsO9PNC56H103,1040.666465512,1041.6698595716277,1.5490539474465495
AsPC,AsPC841,10,20,3,3,AsO9PNC42H73,842.431714462,843.4350943771716,2.0604036469914324
AsPC,AsPC869,12,20,3,3,AsO9PNC44H77,870.463014602,871.4663968396725,1.9677812249663282
AsPC,AsPC897,14,20,3,3,AsO9PNC46H81,898.494314742,899.497699102347,1.8831279707885182
AsPC,AsPC925,16,20,3,3,AsO9PNC48H85,926.525614882,927.5290011899209,1.8054578125542946
AsPC,AsPC953,18,20,3,3,AsO9PNC50H89,954.556915022,955.5603031232022,1.7339409175151304
AsPC,AsPC981,20,20,3,3,AsO9PNC52H93,982.588215162,983.5916049198274,1.6678739267877838
AsPC,AsPC1009,22,20,3,3,AsO9PNC54H97,1010.619515302,1011.622906594844,1.6066567450460314
AsPC,AsPC1037,24,20,3,3,AsO9PNC56H101,1038.650815442,1039.6542081611685,1.5497742606743785
AsPC,AsPC839,10,20,4,3,AsO9PNC42H71,840.416064392,841.4194425151974,2.0616782049628557
AsPC,AsPC867,12,20,4,3,AsO9PNC44H75,868.447364532,869.4507450596735,1.968943734496885
AsPC,AsPC895,14,20,4,3,AsO9PNC46H79,896.478664672,897.4820473971532,1.884192583207118
AsPC,AsPC923,16,20,4,3,AsO9PNC48H83,924.509964812,925.5133495532633,1.8064363927507763
AsPC,AsPC951,18,20,4,3,AsO9PNC50H87,952.541264952,953.544651549568,1.7348434877333232
AsPC,AsPC979,20,20,4,3,AsO9PNC52H91,980.572565092,981.5759534043432,1.6687090109256197
AsPC,AsPC1007,22,20,4,3,AsO9PNC54H95,1008.603865232,1009.6072551331804,1.6074316385453373
AsPC,AsPC1035,24,20,4,3,AsO9PNC56H99,1036.635165372,1037.6385567494622,1.5504952441080784
AsPC,AsPC837,10,20,5,3,AsO9PNC42H69,838.400414322,839.4037906510048,2.062954340783898
AsPC,AsPC865,12,20,5,3,AsO9PNC44H73,866.431714462,867.4350932776529,1.9701076183949264
AsPC,AsPC893,14,20,5,3,AsO9PNC46H77,894.463014602,895.4663956901095,1.8852584000480839
AsPC,AsPC921,16,20,5,3,AsO9PNC48H81,922.494314742,923.4976979149064,1.807416034327388
AsPC,AsPC949,18,20,5,3,AsO9PNC50H85,950.525614882,951.5289999743676,1.7357469980726616
AsPC,AsPC977,20,20,5,3,AsO9PNC52H89,978.556915022,979.5603018874107,1.6695449317152486
AsPC,AsPC1005,22,20,5,3,AsO9PNC54H93,1006.588215162,1007.5916036701736,1.6082072798704365
AsPC,AsPC1033,24,20,5,3,AsO9PNC56H97,1034.619515302,1035.6229053365066,1.5512168986834611
AsPC,AsPC835,10,20,6,3,AsO9PNC42H67,836.384764252,837.3881387845896,2.064232057386339
AsPC,AsPC863,12,20,6,3,AsO9PNC44H71,864.416064392,865.419441493607,1.9712728790991472
AsPC,AsPC891,14,20,6,3,AsO9PNC46H75,892.447364532,893.4507439812126,1.8863254233564624
AsPC,AsPC919,16,20,6,3,AsO9PNC48H79,920.478664672,921.4820462748477,1.808396739011845
AsPC,AsPC947,18,20,6,3,AsO9PNC50H83,948.509964812,949.5133483975985,1.7366514500027632
AsPC,AsPC975,20,20,6,3,AsO9PNC52H87,976.541264952,977.5446503690279,1.6703816904146314
AsPC,AsPC1003,22,20,6,3,AsO9PNC54H91,1004.572565092,1005.5759522058219,1.608983670104408
AsPC,AsPC1031,24,20,6,3,AsO9PNC56H95,1032.603865232,1033.6072539223007,1.5519392253380817
AsPC,AsPC875,10,22,0,3,AsO9PNC44H83,876.509964812,877.5133521675756,1.964301918278866
AsPC,AsPC903,12,22,0,3,AsO9PNC46H87,904.541264952,905.5446542068603,1.879941339685669
AsPC,AsPC931,14,22,0,3,AsO9PNC48H91,932.572565092,933.5759560897261,1.8025284230245342
AsPC,AsPC959,16,22,0,3,AsO9PNC50H95,960.603865232,961.6072578347321,1.7312388329370654
AsPC,AsPC987,18,22,0,3,AsO9PNC52H99,988.635165372,989.6385594576128,1.6653736817431029
AsPC,AsPC1015,20,22,0,3,AsO9PNC54H103,1016.666465512,1017.6698609717963,1.6043365407033794
AsPC,AsPC1043,22,22,0,3,AsO9PNC56H107,1044.697765652,1045.7011623888113,1.5476153278739504
AsPC,AsPC1071,24,22,0,3,AsO9PNC58H111,1072.729065792,1073.7324637186123,1.4947679068834856
AsPC,AsPC873,10,22,1,3,AsO9PNC44H81,874.494314742,875.49770039362,1.9654603192816564
AsPC,AsPC901,12,22,1,3,AsO9PNC46H85,902.525614882,903.5290025071974,1.8810023510613179
AsPC,AsPC929,14,22,1,3,AsO9PNC48H89,930.556915022,931.5603044581496,1.8035038294095553
AsPC,AsPC957,16,22,1,3,AsO9PNC50H93,958.588215162,959.5916062657818,1.7321385915789924
AsPC,AsPC985,18,22,1,3,AsO9PNC52H97,986.619515302,987.6229079464601,1.666206263448209
AsPC,AsPC1013,20,22,1,3,AsO9PNC54H101,1014.650815442,1015.6542095141501,1.6051091972029217
AsPC,AsPC1041,22,22,1,3,AsO9PNC56H105,1042.682115582,1043.6855109808414,1.5483343034905197
AsPC,AsPC1069,24,22,1,3,AsO9PNC58H109,1070.713415722,1071.7168123568854,1.495438607579787
AsPC,AsPC871,10,22,2,3,AsO9PNC44H79,872.478664672,873.4820486176535,1.9666200873703177
AsPC,AsPC899,12,22,2,3,AsO9PNC46H83,900.509964812,901.5133508056941,1.8820645607518582
AsPC,AsPC927,14,22,2,3,AsO9PNC48H87,928.541264952,929.5446528248822,1.8044802920139678
AsPC,AsPC955,16,22,2,3,AsO9PNC50H91,956.572565092,957.5759546952727,1.7330392859515245
AsPC,AsPC983,18,22,2,3,AsO9PNC52H95,984.603865232,985.6072564338657,1.6670396780462924
AsPC,AsPC1011,20,22,2,3,AsO9PNC54H99,1012.635165372,1013.6385580551666,1.6058825982915297
AsPC,AsPC1039,22,22,2,3,AsO9PNC56H103,1040.666465512,1041.6698595716277,1.5490539474465495
AsPC,AsPC1067,24,22,2,3,AsO9PNC58H107,1068.697765652,1069.7011609939984,1.4961099104315871
AsPC,AsPC869,10,22,3,3,AsO9PNC44H77,870.463014602,871.4663968396725,1.9677812249663282
AsPC,AsPC897,12,22,3,3,AsO9PNC46H81,898.494314742,899.497699102347,1.8831279707885182
AsPC,AsPC925,14,22,3,3,AsO9PNC48H85,926.525614882,927.5290011899209,1.8054578125542946
AsPC,AsPC953,16,22,3,3,AsO9PNC50H89,954.556915022,955.5603031232022,1.7339409175151304
AsPC,AsPC981,18,22,3,3,AsO9PNC52H93,982.588215162,983.5916049198274,1.6678739267877838
AsPC,AsPC1009,20,22,3,3,AsO9PNC54H97,1010.619515302,1011.622906594844,1.6066567450460314
AsPC,AsPC1037,22,22,3,3,AsO9PNC56H101,1038.650815442,1039.6542081611685,1.5497742606743785
AsPC,AsPC1065,24,22,3,3,AsO9PNC58H105,1066.682115582,1067.6855096299505,1.496781816250174
AsPC,AsPC867,10,22,4,3,AsO9PNC44H75,868.447364532,869.4507450596735,1.968943734496885
AsPC,AsPC895,12,22,4,3,AsO9PNC46H79,896.478664672,897.4820473971532,1.884192583207118
AsPC,AsPC923,14,22,4,3,AsO9PNC48H83,924.509964812,925.5133495532633,1.8064363927507763
AsPC,AsPC951,16,22,4,3,AsO9PNC50H87,952.541264952,953.544651549568,1.7348434877333232
AsPC,AsPC979,18,22,4,3,AsO9PNC52H91,980.572565092,981.5759534043432,1.6687090109256197
AsPC,AsPC1007,20,22,4,3,AsO9PNC54H95,1008.603865232,1009.6072551331804,1.6074316385453373
AsPC,AsPC1035,22,22,4,3,AsO9PNC56H99,1036.635165372,1037.6385567494622,1.5504952441080784
AsPC,AsPC1063,24,22,4,3,AsO9PNC58H103,1064.666465512,1065.6698582647396,1.4974543258482924
AsPC,AsPC865,10,22,5,3,AsO9PNC44H73,866.431714462,867.4350932776529,1.9701076183949264
AsPC,AsPC893,12,22,5,3,AsO9PNC46H77,894.463014602,895.4663956901095,1.8852584000480839
AsPC,AsPC921,14,22,5,3,AsO9PNC48H81,922.494314742,923.4976979149064,1.807416034327388
AsPC,AsPC949,16,22,5,3,AsO9PNC50H85,950.525614882,951.5289999743676,1.7357469980726616
AsPC,AsPC977,18,22,5,3,AsO9PNC52H89,978.556915022,979.5603018874107,1.6695449317152486
AsPC,AsPC1005,20,22,5,3,AsO9PNC54H93,1006.588215162,1007.5916036701736,1.6082072798704365
AsPC,AsPC1033,22,22,5,3,AsO9PNC56H97,1034.619515302,1035.6229053365066,1.5512168986834611
AsPC,AsPC1061,24,22,5,3,AsO9PNC58H101,1062.650815442,1063.6542068983642,1.4981274400401494
AsPC,AsPC863,10,22,6,3,AsO9PNC44H71,864.416064392,865.419441493607,1.9712728790991472
AsPC,AsPC891,12,22,6,3,AsO9PNC46H75,892.447364532,893.4507439812126,1.8863254233564624
AsPC,AsPC919,14,22,6,3,AsO9PNC48H79,920.478664672,921.4820462748477,1.808396739011845
AsPC,AsPC947,16,22,6,3,AsO9PNC50H83,948.509964812,949.5133483975985,1.7366514500027632
AsPC,AsPC975,18,22,6,3,AsO9PNC52H87,976.541264952,977.5446503690279,1.6703816904146314
AsPC,AsPC1003,20,22,6,3,AsO9PNC54H91,1004.572565092,1005.5759522058219,1.608983670104408
AsPC,AsPC1031,22,22,6,3,AsO9PNC56H95,1032.603865232,1033.6072539223007,1.5519392253380817
AsPC,AsPC1059,24,22,6,3,AsO9PNC58H99,1060.635165372,1061.6385555308227,1.4988011596414161
AsPC,AsPC903,10,24,0,3,AsO9PNC46H87,904.541264952,905.5446542068603,1.879941339685669
AsPC,AsPC931,12,24,0,3,AsO9PNC48H91,932.572565092,933.5759560897261,1.8025284230245342
AsPC,AsPC959,14,24,0,3,AsO9PNC50H95,960.603865232,961.6072578347321,1.7312388329370654
AsPC,AsPC987,16,24,0,3,AsO9PNC52H99,988.635165372,989.6385594576128,1.6653736817431029
AsPC,AsPC1015,18,24,0,3,AsO9PNC54H103,1016.666465512,1017.6698609717963,1.6043365407033794
AsPC,AsPC1043,20,24,0,3,AsO9PNC56H107,1044.697765652,1045.7011623888113,1.5476153278739504
AsPC,AsPC1071,22,24,0,3,AsO9PNC58H111,1072.729065792,1073.7324637186123,1.4947679068834856
AsPC,AsPC1099,24,24,0,3,AsO9PNC60H115,1100.760365932,1101.7637649698388,1.4454105388884115
AsPC,AsPC901,10,24,1,3,AsO9PNC46H85,902.525614882,903.5290025071974,1.8810023510613179
AsPC,AsPC929,12,24,1,3,AsO9PNC48H89,930.556915022,931.5603044581496,1.8035038294095553
AsPC,AsPC957,14,24,1,3,AsO9PNC50H93,958.588215162,959.5916062657818,1.7321385915789924
AsPC,AsPC985,16,24,1,3,AsO9PNC52H97,986.619515302,987.6229079464601,1.666206263448209
AsPC,AsPC1013,18,24,1,3,AsO9PNC54H101,1014.650815442,1015.6542095141501,1.6051091972029217
AsPC,AsPC1041,20,24,1,3,AsO9PNC56H105,1042.682115582,1043.6855109808414,1.5483343034905197
AsPC,AsPC1069,22,24,1,3,AsO9PNC58H109,1070.713415722,1071.7168123568854,1.495438607579787
AsPC,AsPC1097,24,24,1,3,AsO9PNC60H113,1098.744715862,1099.7481136512652,1.4460376683834892
AsPC,AsPC899,10,24,2,3,AsO9PNC46H83,900.509964812,901.5133508056941,1.8820645607518582
AsPC,AsPC927,12,24,2,3,AsO9PNC48H87,928.541264952,929.5446528248822,1.8044802920139678
AsPC,AsPC955,14,24,2,3,AsO9PNC50H91,956.572565092,957.5759546952727,1.7330392859515245
AsPC,AsPC983,16,24,2,3,AsO9PNC52H95,984.603865232,985.6072564338657,1.6670396780462924
AsPC,AsPC1011,18,24,2,3,AsO9PNC54H99,1012.635165372,1013.6385580551666,1.6058825982915297
AsPC,AsPC1039,20,24,2,3,AsO9PNC56H103,1040.666465512,1041.6698595716277,1.5490539474465495
AsPC,AsPC1067,22,24,2,3,AsO9PNC58H107,1068.697765652,1069.7011609939984,1.4961099104315871
AsPC,AsPC1095,24,24,2,3,AsO9PNC60H111,1096.729065792,1097.7324623316078,1.4466653423081348
AsPC,AsPC897,10,24,3,3,AsO9PNC46H81,898.494314742,899.497699102347,1.8831279707885182
AsPC,AsPC925,12,24,3,3,AsO9PNC48H85,926.525614882,927.5290011899209,1.8054578125542946
AsPC,AsPC953,14,24,3,3,AsO9PNC50H89,954.556915022,955.5603031232022,1.7339409175151304
AsPC,AsPC981,16,24,3,3,AsO9PNC52H93,982.588215162,983.5916049198274,1.6678739267877838
AsPC,AsPC1009,18,24,3,3,AsO9PNC54H97,1010.619515302,1011.622906594844,1.6066567450460314
AsPC,AsPC1037,20,24,3,3,AsO9PNC56H101,1038.650815442,1039.6542081611685,1.5497742606743785
AsPC,AsPC1065,22,24,3,3,AsO9PNC58H105,1066.682115582,1067.6855096299505,1.496781816250174
AsPC,AsPC1093,24,24,3,3,AsO9PNC60H109,1094.713415722,1095.716811010865,1.4472935613716085
AsPC,AsPC895,10,24,4,3,AsO9PNC46H79,896.478664672,897.4820473971532,1.884192583207118
AsPC,AsPC923,12,24,4,3,AsO9PNC48H83,924.509964812,925.5133495532633,1.8064363927507763
AsPC,AsPC951,14,24,4,3,AsO9PNC50H87,952.541264952,953.544651549568,1.7348434877333232
AsPC,AsPC979,16,24,4,3,AsO9PNC52H91,980.572565092,981.5759534043432,1.6687090109256197
AsPC,AsPC1007,18,24,4,3,AsO9PNC54H95,1008.603865232,1009.6072551331804,1.6074316385453373
AsPC,AsPC1035,20,24,4,3,AsO9PNC56H99,1036.635165372,1037.6385567494622,1.5504952441080784
AsPC,AsPC1063,22,24,4,3,AsO9PNC58H103,1064.666465512,1065.6698582647396,1.4974543258482924
AsPC,AsPC1091,24,24,4,3,AsO9PNC60H107,1092.697765652,1093.7011596890354,1.4479223262844052
AsPC,AsPC893,10,24,5,3,AsO9PNC46H77,894.463014602,895.4663956901095,1.8852584000480839
AsPC,AsPC921,12,24,5,3,AsO9PNC48H81,922.494314742,923.4976979149064,1.807416034327388
AsPC,AsPC949,14,24,5,3,AsO9PNC50H85,950.525614882,951.5289999743676,1.7357469980726616
AsPC,AsPC977,16,24,5,3,AsO9PNC52H89,978.556915022,979.5603018874107,1.6695449317152486
AsPC,AsPC1005,18,24,5,3,AsO9PNC54H93,1006.588215162,1007.5916036701736,1.6082072798704365
AsPC,AsPC1033,20,24,5,3,AsO9PNC56H97,1034.619515302,1035.6229053365066,1.5512168986834611
AsPC,AsPC1061,22,24,5,3,AsO9PNC58H101,1062.650815442,1063.6542068983642,1.4981274400401494
AsPC,AsPC1089,24,24,5,3,AsO9PNC60H105,1090.682115582,1091.6855083661178,1.448551637758252
AsPC,AsPC891,10,24,6,3,AsO9PNC46H75,892.447364532,893.4507439812126,1.8863254233564624
AsPC,AsPC919,12,24,6,3,AsO9PNC48H79,920.478664672,921.4820462748477,1.808396739011845
AsPC,AsPC947,14,24,6,3,AsO9PNC50H83,948.509964812,949.5133483975985,1.7366514500027632
AsPC,AsPC975,16,24,6,3,AsO9PNC52H87,976.541264952,977.5446503690279,1.6703816904146314
AsPC,AsPC1003,18,24,6,3,AsO9PNC54H91,1004.572565092,1005.5759522058219,1.608983670104408
AsPC,AsPC1031,20,24,6,3,AsO9PNC56H95,1032.603865232,1033.6072539223007,1.5519392253380817
AsPC,AsPC1059,22,24,6,3,AsO9PNC58H99,1060.635165372,1061.6385555308227,1.4988011596414161
AsPC,AsPC1087,24,24,6,3,AsO9PNC60H103,1088.666465512,1089.6698570421106,1.4491814965061158
AsPC,AsPC705,10,10,0,4,AsO9PNC32H57,706.306513902,707.3098826179441,2.6902115795866055
AsPC,AsPC733,12,10,0,4,AsO9PNC34H61,734.337814042,735.3411863976887,2.5344510698608085
AsPC,AsPC761,14,10,0,4,AsO9PNC36H65,762.369114182,763.3724897790257,2.3957401555833626
AsPC,AsPC789,16,10,0,4,AsO9PNC38H69,790.400414322,791.4037928239756,2.271424715919018
AsPC,AsPC817,18,10,0,4,AsO9PNC40H73,818.431714462,819.4350955823204,2.159374345777809
AsPC,AsPC845,20,10,0,4,AsO9PNC42H77,846.463014602,847.4663980944814,2.0578592529065087
AsPC,AsPC873,22,10,0,4,AsO9PNC44H81,874.494314742,875.49770039362,1.9654603192816564
AsPC,AsPC901,24,10,0,4,AsO9PNC46H85,902.525614882,903.5290025071974,1.8810023510613179
AsPC,AsPC703,10,10,1,4,AsO9PNC32H55,704.290863832,705.2942301987237,2.6923848310290643
AsPC,AsPC731,12,10,1,4,AsO9PNC34H59,732.322163972,733.3255341173592,2.536379858372772
AsPC,AsPC759,14,10,1,4,AsO9PNC36H63,760.353464112,761.3568376220866,2.3974635239794044
AsPC,AsPC787,16,10,1,4,AsO9PNC38H67,788.384764252,789.388140777383,2.2729738149544514
AsPC,AsPC815,18,10,1,4,AsO9PNC40H71,816.416064392,817.4194436349949,2.160774331973582
AsPC,AsPC843,20,10,1,4,AsO9PNC42H75,844.447364532,845.45074623693165,2.0591306639450875
AsPC,AsPC871,22,10,1,4,AsO9PNC44H79,872.478664672,873.4820486176535,1.9666200873703177
AsPC,AsPC899,24,10,1,4,AsO9PNC46H83,900.509964812,901.5133508056941,1.8820645607518582
AsPC,AsPC701,10,10,2,4,AsO9PNC32H53,702.275213762,703.2785777757045,2.694561596574562
AsPC,AsPC729,12,10,2,4,AsO9PNC34H57,730.306513902,731.3098818336629,2.5383115848451654
AsPC,AsPC757,14,10,2,4,AsO9PNC36H61,758.337814042,759.3411854621428,2.399189373559911
AsPC,AsPC785,16,10,2,4,AsO9PNC38H65,786.369114182,787.3724887280927,2.2745250283857588
AsPC,AsPC813,18,10,2,4,AsO9PNC40H69,814.400414322,815.4037916852335,2.162176134651873
AsPC,AsPC841,20,10,2,4,AsO9PNC42H73,842.431714462,843.4350943771716,2.0604036469914324
AsPC,AsPC869,22,10,2,4,AsO9PNC44H77,870.463014602,871.4663968396725,1.9677812249663282
AsPC,AsPC897,24,10,2,4,AsO9PNC46H81,898.494314742,899.497699102347,1.8831279707885182
AsPC,AsPC699,10,10,3,4,AsO9PNC32H51,700.259563692,701.2629253488776,2.696741884753348
AsPC,AsPC727,12,10,3,4,AsO9PNC34H55,728.290863832,729.2942295465921,2.540246255995825
AsPC,AsPC755,14,10,3,4,AsO9PNC36H59,756.322163972,757.3255332991879,2.4009177096870915
AsPC,AsPC783,16,10,3,4,AsO9PNC38H63,784.353464112,785.356836676099,2.2760783605448713
AsPC,AsPC811,18,10,3,4,AsO9PNC40H67,812.384764252,813.3881397330316,2.163579757350305
AsPC,AsPC839,20,10,3,4,AsO9PNC42H71,840.416064392,841.4194425151974,2.0616782049628557
AsPC,AsPC867,22,10,3,4,AsO9PNC44H75,868.447364532,869.4507450596735,1.968943734496885
AsPC,AsPC895,24,10,3,4,AsO9PNC46H79,896.478664672,897.4820473971532,1.884192583207118
AsPC,AsPC697,10,10,4,4,AsO9PNC32H49,698.243913622,699.2472729182335,2.698925704123299
AsPC,AsPC725,12,10,4,4,AsO9PNC34H53,726.275213762,727.278577256139,2.5421838785630815
AsPC,AsPC753,14,10,4,4,AsO9PNC36H57,754.306513902,755.3098811332153,2.402648537738622
AsPC,AsPC781,16,10,4,4,AsO9PNC38H61,782.337814042,783.3411846213962,2.2776338157755553
AsPC,AsPC809,18,10,4,4,AsO9PNC40H65,810.369114182,811.3724877783843,2.164985203615696
AsPC,AsPC837,20,10,4,4,AsO9PNC42H69,838.400414322,839.4037906510048,2.062954340783898
AsPC,AsPC865,22,10,4,4,AsO9PNC44H73,866.431714462,867.4350932776529,1.9701076183949264
AsPC,AsPC893,24,10,4,4,AsO9PNC46H77,894.463014602,895.4663956901095,1.8852584000480839
AsPC,AsPC695,10,10,5,4,AsO9PNC32H47,696.228263552,697.2316204837631,2.701113063270031
AsPC,AsPC723,12,10,5,4,AsO9PNC34H51,724.259563692,725.262924962296,2.544124459305844
AsPC,AsPC751,14,10,5,4,AsO9PNC36H55,752.290863832,753.2942289642186,2.404381863107696
AsPC,AsPC779,16,10,5,4,AsO9PNC38H59,780.322163972,781.325532563979,2.279191398433463
AsPC,AsPC807,18,10,5,4,AsO9PNC40H63,808.353464112,809.356835821287,2.1663924770040857
AsPC,AsPC835,20,10,5,4,AsO9PNC42H67,836.384764252,837.3881387845896,2.064232057386339
AsPC,AsPC863,22,10,5,4,AsO9PNC44H71,864.416064392,865.419441493607,1.9712728790991472
AsPC,AsPC891,24,10,5,4,AsO9PNC46H75,892.447364532,893.4507439812126,1.8863254233564624
AsPC,AsPC693,10,10,6,4,AsO9PNC32H45,694.212613482,695.2159680454569,2.703303970807023
AsPC,AsPC721,12,10,6,4,AsO9PNC34H49,722.243913622,723.2472726650552,2.546068005003675
AsPC,AsPC749,14,10,6,4,AsO9PNC36H53,750.275213762,751.2785767921912,2.4061176912030797
AsPC,AsPC777,16,10,6,4,AsO9PNC38H57,778.306513902,779.3098805038417,2.2807511128861684
AsPC,AsPC805,18,10,6,4,AsO9PNC40H61,806.337814042,807.3411838617347,2.167801581080765
AsPC,AsPC833,20,10,6,4,AsO9PNC42H65,834.369114182,835.3724869159478,2.0655113577092314
AsPC,AsPC861,22,10,6,4,AsO9PNC44H69,862.400414322,863.4037897075323,1.9724395190540125
AsPC,AsPC889,24,10,6,4,AsO9PNC46H73,890.431714462,891.4350922704596,1.8873936551819315
AsPC,AsPC733,10,12,0,4,AsO9PNC34H61,734.337814042,735.3411863976887,2.5344510698608085
AsPC,AsPC761,12,12,0,4,AsO9PNC36H65,762.369114182,763.3724897790257,2.3957401555833626
AsPC,AsPC789,14,12,0,4,AsO9PNC38H69,790.400414322,791.4037928239756,2.271424715919018
AsPC,AsPC817,16,12,0,4,AsO9PNC40H73,818.431714462,819.4350955823204,2.159374345777809
AsPC,AsPC845,18,12,0,4,AsO9PNC42H77,846.463014602,847.4663980944814,2.0578592529065087
AsPC,AsPC873,20,12,0,4,AsO9PNC44H81,874.494314742,875.49770039362,1.9654603192816564
AsPC,AsPC901,22,12,0,4,AsO9PNC46H85,902.525614882,903.5290025071974,1.8810023510613179
AsPC,AsPC929,24,12,0,4,AsO9PNC48H89,930.556915022,931.5603044581496,1.8035038294095553
AsPC,AsPC731,10,12,1,4,AsO9PNC34H59,732.322163972,733.3255341173592,2.536379858372772
AsPC,AsPC759,12,12,1,4,AsO9PNC36H63,760.353464112,761.3568376220866,2.3974635239794044
AsPC,AsPC787,14,12,1,4,AsO9PNC38H67,788.384764252,789.388140777383,2.2729738149544514
AsPC,AsPC815,16,12,1,4,AsO9PNC40H71,816.416064392,817.4194436349949,2.160774331973582
AsPC,AsPC843,18,12,1,4,AsO9PNC42H75,844.447364532,845.45074623693165,2.0591306639450875
AsPC,AsPC871,20,12,1,4,AsO9PNC44H79,872.478664672,873.4820486176535,1.9666200873703177
AsPC,AsPC899,22,12,1,4,AsO9PNC46H83,900.509964812,901.5133508056941,1.8820645607518582
AsPC,AsPC927,24,12,1,4,AsO9PNC48H87,928.541264952,929.5446528248822,1.8044802920139678
AsPC,AsPC729,10,12,2,4,AsO9PNC34H57,730.306513902,731.3098818336629,2.5383115848451654
AsPC,AsPC757,12,12,2,4,AsO9PNC36H61,758.337814042,759.3411854621428,2.399189373559911
AsPC,AsPC785,14,12,2,4,AsO9PNC38H65,786.369114182,787.3724887280927,2.2745250283857588
AsPC,AsPC813,16,12,2,4,AsO9PNC40H69,814.400414322,815.4037916852335,2.162176134651873
AsPC,AsPC841,18,12,2,4,AsO9PNC42H73,842.431714462,843.4350943771716,2.0604036469914324
AsPC,AsPC869,20,12,2,4,AsO9PNC44H77,870.463014602,871.4663968396725,1.9677812249663282
AsPC,AsPC897,22,12,2,4,AsO9PNC46H81,898.494314742,899.497699102347,1.8831279707885182
AsPC,AsPC925,24,12,2,4,AsO9PNC48H85,926.525614882,927.5290011899209,1.8054578125542946
AsPC,AsPC727,10,12,3,4,AsO9PNC34H55,728.290863832,729.2942295465921,2.540246255995825
AsPC,AsPC755,12,12,3,4,AsO9PNC36H59,756.322163972,757.3255332991879,2.4009177096870915
AsPC,AsPC783,14,12,3,4,AsO9PNC38H63,784.353464112,785.356836676099,2.2760783605448713
AsPC,AsPC811,16,12,3,4,AsO9PNC40H67,812.384764252,813.3881397330316,2.163579757350305
